id,sentiment,kfold,rf_svd_pred
6406_9,1,1,0.45
9587_3,0,1,0.28
3572_10,1,1,0.65
6630_10,1,1,0.51
3548_3,0,1,0.59
9746_9,1,1,0.68
3717_8,1,1,0.71
7730_1,0,1,0.53
6812_7,1,1,0.54
2029_8,1,1,0.51
6887_8,1,1,0.69
4638_10,1,1,0.69
4496_8,1,1,0.54
2985_8,1,1,0.66
12484_4,0,1,0.32
3499_8,1,1,0.75
6557_3,0,1,0.21
1612_1,0,1,0.44
7652_3,0,1,0.58
1321_10,1,1,0.4
6460_2,0,1,0.33
6787_9,1,1,0.79
6490_10,1,1,0.65
6674_3,0,1,0.4
592_3,0,1,0.27
5454_1,0,1,0.26
4893_10,1,1,0.7
10861_4,0,1,0.24
10847_10,1,1,0.53
1994_10,1,1,0.62
4099_8,1,1,0.25
6229_3,0,1,0.54
2707_10,1,1,0.75
3050_1,0,1,0.56
447_10,1,1,0.64
12197_2,0,1,0.68
7297_2,0,1,0.3
11098_10,1,1,0.82
11427_10,1,1,0.6
13_2,0,1,0.48
7617_9,1,1,0.65
2313_4,0,1,0.7
3536_1,0,1,0.39
7414_3,0,1,0.57
5367_9,1,1,0.67
234_10,1,1,0.77
1178_10,1,1,0.82
5500_1,0,1,0.57
9792_2,0,1,0.5
2588_7,1,1,0.76
2535_7,1,1,0.77
7737_10,1,1,0.67
9807_2,0,1,0.36
4678_2,0,1,0.35
11905_3,0,1,0.53
3972_4,0,1,0.59
9355_7,1,1,0.67
1392_7,1,1,0.46
2783_8,1,1,0.52
6961_7,1,1,0.58
7494_10,1,1,0.63
11048_7,1,1,0.64
10667_3,0,1,0.24
2685_10,1,1,0.63
7810_7,1,1,0.58
5047_8,1,1,0.36
8732_1,0,1,0.31
3917_9,1,1,0.73
2969_3,0,1,0.65
11317_2,0,1,0.47
6318_1,0,1,0.4
1905_1,0,1,0.66
8425_1,0,1,0.47
1503_2,0,1,0.45
5028_10,1,1,0.48
3660_10,1,1,0.7
9705_10,1,1,0.54
8599_7,1,1,0.59
7148_1,0,1,0.06
4036_1,0,1,0.41
9007_10,1,1,0.75
2989_3,0,1,0.31
3822_10,1,1,0.75
834_8,1,1,0.74
621_1,0,1,0.23
6381_1,0,1,0.14
11789_10,1,1,0.55
9125_10,1,1,0.58
8215_7,1,1,0.58
10314_4,0,1,0.41
12224_9,1,1,0.63
10856_8,1,1,0.67
8702_10,1,1,0.57
10062_10,1,1,0.55
560_1,0,1,0.28
7784_7,1,1,0.74
2155_3,0,1,0.26
6387_8,1,1,0.62
6219_7,1,1,0.66
9823_2,0,1,0.39
9415_4,0,1,0.37
4373_10,1,1,0.64
3971_1,0,1,0.44
5832_9,1,1,0.45
1276_9,1,1,0.64
9243_4,0,1,0.53
6937_2,0,1,0.32
7142_1,0,1,0.27
1063_3,0,1,0.6
5264_7,1,1,0.37
8068_1,0,1,0.25
11426_10,1,1,0.59
6036_10,1,1,0.84
6364_8,1,1,0.42
1031_10,1,1,0.75
9018_3,0,1,0.66
9708_4,0,1,0.5
2268_10,1,1,0.73
1996_3,0,1,0.47
2215_8,1,1,0.52
8106_1,0,1,0.41
10172_1,0,1,0.4
5055_4,0,1,0.69
10271_1,0,1,0.36
2826_3,0,1,0.28
1700_8,1,1,0.68
10243_1,0,1,0.21
3331_8,1,1,0.55
1899_1,0,1,0.28
309_9,1,1,0.77
6123_4,0,1,0.44
2881_8,1,1,0.56
12091_8,1,1,0.83
606_10,1,1,0.76
999_10,1,1,0.4
12352_1,0,1,0.44
5419_10,1,1,0.71
5982_9,1,1,0.56
7302_3,0,1,0.18
7964_4,0,1,0.27
1478_7,1,1,0.48
5099_7,1,1,0.64
5617_2,0,1,0.23
10593_4,0,1,0.23
778_10,1,1,0.67
11866_8,1,1,0.64
11908_8,1,1,0.6
1978_1,0,1,0.19
4947_8,1,1,0.48
8898_8,1,1,0.8
7025_1,0,1,0.17
5829_3,0,1,0.44
9842_1,0,1,0.39
289_3,0,1,0.17
8253_10,1,1,0.74
5866_1,0,1,0.41
10866_7,1,1,0.78
8383_7,1,1,0.4
1372_1,0,1,0.22
3169_8,1,1,0.22
1502_10,1,1,0.69
7241_2,0,1,0.5
8791_1,0,1,0.38
1215_10,1,1,0.67
8630_4,0,1,0.5
4250_3,0,1,0.51
7285_3,0,1,0.23
6416_7,1,1,0.58
2542_10,1,1,0.77
10576_4,0,1,0.56
5209_1,0,1,0.56
9776_8,1,1,0.57
2548_7,1,1,0.68
11060_1,0,1,0.27
3527_2,0,1,0.36
362_3,0,1,0.31
2444_1,0,1,0.39
7318_10,1,1,0.63
6217_8,1,1,0.75
2100_7,1,1,0.79
7278_3,0,1,0.3
5176_10,1,1,0.46
10608_2,0,1,0.49
3222_7,1,1,0.67
2085_7,1,1,0.7
833_8,1,1,0.58
1509_10,1,1,0.47
6214_7,1,1,0.67
11320_10,1,1,0.54
11936_2,0,1,0.43
10648_8,1,1,0.59
7009_4,0,1,0.42
10647_8,1,1,0.44
11604_8,1,1,0.71
1441_2,0,1,0.36
5735_7,1,1,0.62
9503_4,0,1,0.57
8400_2,0,1,0.28
1451_2,0,1,0.65
6667_4,0,1,0.55
11074_2,0,1,0.72
11603_1,0,1,0.24
10336_4,0,1,0.3
6008_7,1,1,0.59
6902_3,0,1,0.32
11089_1,0,1,0.37
3384_8,1,1,0.53
7163_10,1,1,0.55
7509_1,0,1,0.49
1863_10,1,1,0.7
8902_7,1,1,0.47
8776_10,1,1,0.5
458_1,0,1,0.34
6621_8,1,1,0.7
6750_8,1,1,0.65
7384_4,0,1,0.28
8586_3,0,1,0.5
508_3,0,1,0.71
244_4,0,1,0.38
10259_8,1,1,0.59
1070_8,1,1,0.69
8514_7,1,1,0.41
10229_3,0,1,0.16
5332_3,0,1,0.32
7707_9,1,1,0.78
2113_10,1,1,0.77
10577_10,1,1,0.8
9488_2,0,1,0.26
1981_9,1,1,0.7
3594_7,1,1,0.42
1192_1,0,1,0.29
7524_9,1,1,0.43
4972_3,0,1,0.27
10731_7,1,1,0.52
323_1,0,1,0.27
7142_8,1,1,0.62
6681_10,1,1,0.75
7971_1,0,1,0.21
520_1,0,1,0.25
8893_9,1,1,0.63
5538_7,1,1,0.65
2288_9,1,1,0.5
7236_8,1,1,0.54
7335_7,1,1,0.52
9952_3,0,1,0.38
2780_9,1,1,0.64
10968_7,1,1,0.69
4552_9,1,1,0.86
7172_10,1,1,0.4
12273_10,1,1,0.56
2990_10,1,1,0.82
7273_4,0,1,0.75
6567_2,0,1,0.63
6498_1,0,1,0.36
3017_7,1,1,0.88
8960_2,0,1,0.46
6841_7,1,1,0.68
10568_10,1,1,0.64
11817_10,1,1,0.8
5885_10,1,1,0.53
5641_2,0,1,0.24
9247_4,0,1,0.56
11655_3,0,1,0.56
367_10,1,1,0.69
4438_8,1,1,0.74
11963_3,0,1,0.37
5981_7,1,1,0.37
11550_4,0,1,0.26
10356_2,0,1,0.36
10005_7,1,1,0.54
7206_1,0,1,0.39
4656_8,1,1,0.73
8297_10,1,1,0.49
7313_1,0,1,0.18
2414_10,1,1,0.69
6540_3,0,1,0.63
5185_2,0,1,0.29
1645_9,1,1,0.5
11650_9,1,1,0.55
11051_8,1,1,0.62
4237_10,1,1,0.33
11047_2,0,1,0.19
1949_8,1,1,0.71
8799_4,0,1,0.53
9927_1,0,1,0.28
5371_8,1,1,0.62
2067_9,1,1,0.52
7133_10,1,1,0.61
12380_7,1,1,0.47
486_9,1,1,0.89
10553_8,1,1,0.51
11992_10,1,1,0.68
933_2,0,1,0.21
5655_7,1,1,0.57
3543_1,0,1,0.28
12159_1,0,1,0.38
4354_2,0,1,0.54
6936_7,1,1,0.57
1140_10,1,1,0.67
3157_10,1,1,0.7
11871_4,0,1,0.22
10625_2,0,1,0.46
388_8,1,1,0.71
6746_1,0,1,0.12
3349_8,1,1,0.6
8322_7,1,1,0.7
6894_2,0,1,0.37
358_10,1,1,0.71
10455_10,1,1,0.6
10316_3,0,1,0.58
2962_1,0,1,0.35
9453_8,1,1,0.71
10011_3,0,1,0.24
2161_4,0,1,0.59
11031_8,1,1,0.65
2018_3,0,1,0.45
6842_7,1,1,0.51
3850_8,1,1,0.63
6991_9,1,1,0.52
7487_8,1,1,0.69
11402_4,0,1,0.33
3620_10,1,1,0.77
7580_1,0,1,0.23
5919_9,1,1,0.5
4755_7,1,1,0.75
11730_4,0,1,0.7
11144_8,1,1,0.6
5630_8,1,1,0.79
1746_7,1,1,0.51
7421_7,1,1,0.65
1562_1,0,1,0.43
4686_10,1,1,0.38
2149_10,1,1,0.71
3541_1,0,1,0.37
6409_1,0,1,0.43
5258_1,0,1,0.55
3891_3,0,1,0.35
3234_4,0,1,0.5
11689_2,0,1,0.25
3172_9,1,1,0.47
7613_9,1,1,0.55
8910_3,0,1,0.23
2796_2,0,1,0.45
6792_3,0,1,0.34
4476_9,1,1,0.67
6835_2,0,1,0.49
11798_10,1,1,0.68
10354_9,1,1,0.81
12021_1,0,1,0.15
8019_1,0,1,0.33
9917_3,0,1,0.65
7323_9,1,1,0.66
4925_1,0,1,0.48
10946_1,0,1,0.41
11747_2,0,1,0.23
6901_10,1,1,0.63
7587_4,0,1,0.29
9946_9,1,1,0.48
5856_8,1,1,0.62
1407_7,1,1,0.53
9038_8,1,1,0.76
669_2,0,1,0.45
1955_1,0,1,0.3
5747_8,1,1,0.69
7645_4,0,1,0.11
476_1,0,1,0.25
8650_10,1,1,0.71
4468_7,1,1,0.63
4281_1,0,1,0.29
166_7,1,1,0.54
5793_10,1,1,0.7
7312_10,1,1,0.69
3721_1,0,1,0.35
4973_1,0,1,0.42
9107_1,0,1,0.31
6793_10,1,1,0.72
4718_1,0,1,0.43
6248_7,1,1,0.42
5932_2,0,1,0.51
10712_1,0,1,0.38
11137_7,1,1,0.52
8857_10,1,1,0.76
10603_10,1,1,0.59
5120_1,0,1,0.39
4963_10,1,1,0.56
3667_1,0,1,0.27
69_10,1,1,0.35
11287_8,1,1,0.67
5248_8,1,1,0.7
6150_3,0,1,0.24
5425_10,1,1,0.73
7971_10,1,1,0.71
9434_10,1,1,0.67
867_8,1,1,0.51
2282_10,1,1,0.57
9286_1,0,1,0.43
4309_8,1,1,0.68
5789_9,1,1,0.73
478_7,1,1,0.55
5662_10,1,1,0.51
11005_10,1,1,0.68
1780_10,1,1,0.53
3148_9,1,1,0.71
3855_8,1,1,0.76
3072_4,0,1,0.23
3791_1,0,1,0.3
8300_10,1,1,0.34
10996_1,0,1,0.19
3973_7,1,1,0.69
1738_1,0,1,0.42
1580_1,0,1,0.62
5101_1,0,1,0.17
6184_7,1,1,0.7
8784_9,1,1,0.8
5356_1,0,1,0.24
8762_8,1,1,0.58
4402_8,1,1,0.69
11589_10,1,1,0.56
1006_1,0,1,0.33
7310_9,1,1,0.58
2765_9,1,1,0.86
3491_1,0,1,0.3
2801_9,1,1,0.62
7153_3,0,1,0.4
4171_7,1,1,0.27
2776_2,0,1,0.44
5690_7,1,1,0.39
5741_1,0,1,0.37
8427_1,0,1,0.71
354_3,0,1,0.25
2066_2,0,1,0.5
4818_1,0,1,0.35
2334_2,0,1,0.48
1077_3,0,1,0.26
220_4,0,1,0.31
403_3,0,1,0.49
9348_7,1,1,0.56
3348_2,0,1,0.37
11136_10,1,1,0.6
11404_10,1,1,0.65
5698_8,1,1,0.64
7759_3,0,1,0.8
7658_1,0,1,0.27
4054_3,0,1,0.63
4233_1,0,1,0.27
5453_8,1,1,0.7
233_1,0,1,0.19
1246_8,1,1,0.78
4856_2,0,1,0.25
5896_10,1,1,0.82
8901_8,1,1,0.74
5771_1,0,1,0.17
184_8,1,1,0.79
12105_10,1,1,0.84
661_1,0,1,0.22
7878_4,0,1,0.24
1458_9,1,1,0.51
5478_4,0,1,0.17
2602_10,1,1,0.7
5918_1,0,1,0.57
11746_9,1,1,0.61
5622_2,0,1,0.37
4922_4,0,1,0.2
4814_10,1,1,0.72
8021_2,0,1,0.33
499_1,0,1,0.15
4679_4,0,1,0.33
4836_8,1,1,0.62
6926_4,0,1,0.21
8191_8,1,1,0.81
9128_2,0,1,0.49
11846_10,1,1,0.69
6201_9,1,1,0.86
12445_4,0,1,0.57
3290_1,0,1,0.46
9974_8,1,1,0.38
6445_1,0,1,0.56
11562_9,1,1,0.45
3959_1,0,1,0.18
1094_4,0,1,0.42
3905_1,0,1,0.49
10375_1,0,1,0.19
1341_10,1,1,0.45
1357_10,1,1,0.61
11037_8,1,1,0.38
8024_4,0,1,0.62
3998_10,1,1,0.82
4576_1,0,1,0.47
7941_2,0,1,0.59
10716_7,1,1,0.7
3375_9,1,1,0.39
11020_8,1,1,0.76
12272_1,0,1,0.29
7786_1,0,1,0.41
1061_10,1,1,0.59
11629_10,1,1,0.5
6840_10,1,1,0.52
6172_4,0,1,0.47
2046_8,1,1,0.73
4083_10,1,1,0.42
1308_9,1,1,0.58
4454_9,1,1,0.62
1645_1,0,1,0.33
880_4,0,1,0.61
1103_10,1,1,0.51
9209_7,1,1,0.51
9808_1,0,1,0.27
5125_1,0,1,0.42
912_8,1,1,0.61
5476_8,1,1,0.59
4046_1,0,1,0.52
4255_4,0,1,0.28
6473_3,0,1,0.72
1321_1,0,1,0.41
4224_10,1,1,0.58
9926_7,1,1,0.57
10187_3,0,1,0.24
4385_9,1,1,0.78
3047_7,1,1,0.57
11449_1,0,1,0.3
8807_2,0,1,0.26
6104_1,0,1,0.28
11507_10,1,1,0.51
9614_10,1,1,0.64
4288_2,0,1,0.41
4339_10,1,1,0.62
10644_8,1,1,0.67
6754_1,0,1,0.23
9721_2,0,1,0.38
9388_4,0,1,0.54
7343_2,0,1,0.26
7644_7,1,1,0.73
417_7,1,1,0.77
717_7,1,1,0.65
1141_10,1,1,0.73
5126_2,0,1,0.7
12057_1,0,1,0.24
8900_4,0,1,0.46
9502_8,1,1,0.62
10052_10,1,1,0.73
7615_10,1,1,0.72
1353_1,0,1,0.4
1532_10,1,1,0.76
6197_10,1,1,0.43
89_2,0,1,0.56
10012_8,1,1,0.65
12343_7,1,1,0.64
6531_4,0,1,0.3
3034_4,0,1,0.24
10213_1,0,1,0.31
725_2,0,1,0.23
10796_9,1,1,0.55
6201_1,0,1,0.56
7292_3,0,1,0.82
11417_7,1,1,0.59
9072_1,0,1,0.24
4226_10,1,1,0.78
1303_2,0,1,0.38
4094_2,0,1,0.26
614_2,0,1,0.26
11213_7,1,1,0.54
7783_7,1,1,0.66
6499_10,1,1,0.65
12039_10,1,1,0.63
1118_1,0,1,0.48
560_8,1,1,0.77
8978_10,1,1,0.64
3727_2,0,1,0.4
847_7,1,1,0.66
8587_7,1,1,0.6
4849_1,0,1,0.19
4239_10,1,1,0.76
5940_4,0,1,0.56
9783_9,1,1,0.64
11835_1,0,1,0.24
12060_9,1,1,0.56
8455_2,0,1,0.38
6846_1,0,1,0.3
1026_3,0,1,0.21
318_10,1,1,0.49
2037_8,1,1,0.45
5712_8,1,1,0.67
2574_3,0,1,0.46
11062_10,1,1,0.71
11122_3,0,1,0.32
8559_3,0,1,0.46
4584_1,0,1,0.2
9533_3,0,1,0.6
7985_4,0,1,0.51
4284_3,0,1,0.08
9693_2,0,1,0.68
2501_1,0,1,0.12
5498_3,0,1,0.7
1530_10,1,1,0.67
507_10,1,1,0.74
3309_9,1,1,0.46
235_10,1,1,0.7
4480_1,0,1,0.26
3488_7,1,1,0.66
4731_4,0,1,0.46
11679_7,1,1,0.68
10606_10,1,1,0.62
4249_3,0,1,0.22
1415_4,0,1,0.55
1673_8,1,1,0.64
10258_4,0,1,0.47
5375_8,1,1,0.62
9889_9,1,1,0.67
1493_1,0,1,0.13
5180_2,0,1,0.27
6405_3,0,1,0.3
7910_2,0,1,0.32
10826_1,0,1,0.3
10987_8,1,1,0.6
6149_7,1,1,0.32
2321_1,0,1,0.62
7925_7,1,1,0.59
10350_10,1,1,0.25
11072_8,1,1,0.6
6121_10,1,1,0.56
10265_9,1,1,0.68
2767_1,0,1,0.17
10703_3,0,1,0.31
5651_10,1,1,0.62
7386_1,0,1,0.45
11873_1,0,1,0.58
2836_7,1,1,0.62
7551_4,0,1,0.41
12110_4,0,1,0.87
5813_8,1,1,0.69
8849_9,1,1,0.47
11545_4,0,1,0.54
11416_10,1,1,0.51
1043_3,0,1,0.24
9633_2,0,1,0.45
6743_9,1,1,0.61
4957_8,1,1,0.8
10470_9,1,1,0.63
7400_1,0,1,0.33
7862_7,1,1,0.6
10438_9,1,1,0.69
5921_7,1,1,0.6
5175_10,1,1,0.75
6390_8,1,1,0.45
1265_10,1,1,0.59
7004_10,1,1,0.71
6562_4,0,1,0.6
11900_8,1,1,0.84
3457_7,1,1,0.57
3713_10,1,1,0.68
9647_10,1,1,0.67
3181_4,0,1,0.29
1020_2,0,1,0.2
333_10,1,1,0.69
9985_9,1,1,0.75
1106_8,1,1,0.41
5911_9,1,1,0.65
7598_1,0,1,0.41
4970_8,1,1,0.51
11042_7,1,1,0.65
4433_3,0,1,0.35
4854_1,0,1,0.62
11096_10,1,1,0.84
3266_7,1,1,0.61
8576_8,1,1,0.58
1411_4,0,1,0.41
12272_7,1,1,0.66
2817_9,1,1,0.57
3062_10,1,1,0.62
201_4,0,1,0.64
7877_4,0,1,0.37
7058_8,1,1,0.71
11969_4,0,1,0.39
3204_10,1,1,0.69
6942_10,1,1,0.61
2821_1,0,1,0.49
5773_9,1,1,0.58
10344_4,0,1,0.42
9589_4,0,1,0.45
2488_10,1,1,0.54
1211_7,1,1,0.51
8108_10,1,1,0.5
10181_3,0,1,0.54
7548_1,0,1,0.54
9270_9,1,1,0.41
3493_8,1,1,0.52
3804_10,1,1,0.67
1897_2,0,1,0.37
2902_1,0,1,0.42
1215_1,0,1,0.47
12410_1,0,1,0.34
5225_4,0,1,0.36
3698_10,1,1,0.63
11244_10,1,1,0.7
4021_7,1,1,0.73
2015_2,0,1,0.52
239_7,1,1,0.63
12460_7,1,1,0.61
5691_1,0,1,0.41
5412_9,1,1,0.61
449_10,1,1,0.77
8941_10,1,1,0.72
2251_8,1,1,0.55
1942_2,0,1,0.52
10616_7,1,1,0.61
11741_10,1,1,0.68
7950_3,0,1,0.25
1804_2,0,1,0.45
4278_1,0,1,0.36
6309_8,1,1,0.7
6231_10,1,1,0.8
5179_7,1,1,0.72
11232_1,0,1,0.3
6099_8,1,1,0.72
9819_1,0,1,0.23
668_7,1,1,0.59
1286_8,1,1,0.86
11368_10,1,1,0.77
8228_8,1,1,0.34
8042_3,0,1,0.3
9725_7,1,1,0.5
3241_2,0,1,0.42
2730_3,0,1,0.39
12121_4,0,1,0.52
4382_3,0,1,0.56
4238_9,1,1,0.61
7932_4,0,1,0.47
7927_1,0,1,0.47
9791_3,0,1,0.23
7129_10,1,1,0.72
9423_4,0,1,0.24
480_10,1,1,0.46
5005_1,0,1,0.56
10040_2,0,1,0.15
10804_10,1,1,0.84
1279_3,0,1,0.54
7041_7,1,1,0.6
12062_10,1,1,0.48
2370_4,0,1,0.31
7304_4,0,1,0.27
10531_10,1,1,0.47
3714_1,0,1,0.31
7204_2,0,1,0.29
1078_4,0,1,0.61
5435_10,1,1,0.63
7475_2,0,1,0.25
8362_1,0,1,0.19
3307_8,1,1,0.39
6690_1,0,1,0.29
7812_8,1,1,0.54
11860_4,0,1,0.55
10347_4,0,1,0.54
10644_3,0,1,0.26
6816_7,1,1,0.66
3030_1,0,1,0.2
5022_1,0,1,0.18
8661_1,0,1,0.2
3931_7,1,1,0.69
4178_10,1,1,0.31
10973_8,1,1,0.57
5525_4,0,1,0.29
11528_1,0,1,0.16
2354_10,1,1,0.69
4556_8,1,1,0.77
7340_1,0,1,0.31
2306_1,0,1,0.6
8511_1,0,1,0.32
2358_9,1,1,0.69
2270_1,0,1,0.42
770_3,0,1,0.46
9190_7,1,1,0.66
4071_10,1,1,0.48
12254_10,1,1,0.44
10963_1,0,1,0.44
5589_2,0,1,0.51
10596_1,0,1,0.37
10110_10,1,1,0.63
11311_4,0,1,0.57
906_1,0,1,0.27
730_7,1,1,0.75
843_1,0,1,0.52
9351_8,1,1,0.53
11493_2,0,1,0.18
1050_9,1,1,0.68
7374_10,1,1,0.63
3218_4,0,1,0.51
11290_10,1,1,0.54
12379_8,1,1,0.81
497_10,1,1,0.66
666_10,1,1,0.72
7708_10,1,1,0.67
7915_8,1,1,0.59
3917_4,0,1,0.54
4801_4,0,1,0.52
2728_10,1,1,0.67
9078_7,1,1,0.39
7915_4,0,1,0.54
8977_1,0,1,0.46
3044_7,1,1,0.41
12116_1,0,1,0.35
4373_1,0,1,0.42
6281_8,1,1,0.76
12050_10,1,1,0.47
11173_4,0,1,0.22
11933_1,0,1,0.38
11717_4,0,1,0.51
2882_9,1,1,0.76
11402_10,1,1,0.71
5118_10,1,1,0.54
12308_3,0,1,0.57
2653_1,0,1,0.31
8903_7,1,1,0.61
6103_10,1,1,0.76
3816_7,1,1,0.57
3396_7,1,1,0.76
9596_10,1,1,0.63
7473_4,0,1,0.73
10782_7,1,1,0.19
10800_1,0,1,0.31
2638_10,1,1,0.64
3207_7,1,1,0.39
9370_7,1,1,0.65
668_4,0,1,0.37
2684_10,1,1,0.66
4220_7,1,1,0.57
10471_10,1,1,0.7
7474_1,0,1,0.45
12304_10,1,1,0.61
1989_8,1,1,0.74
4412_9,1,1,0.54
10233_7,1,1,0.42
4270_10,1,1,0.74
8079_3,0,1,0.28
5673_1,0,1,0.22
7453_4,0,1,0.33
12337_1,0,1,0.45
5936_10,1,1,0.48
1791_2,0,1,0.4
191_9,1,1,0.72
5841_1,0,1,0.16
490_3,0,1,0.51
1161_1,0,1,0.65
5723_1,0,1,0.2
2624_7,1,1,0.4
1815_10,1,1,0.78
6288_7,1,1,0.64
6948_4,0,1,0.56
8481_8,1,1,0.68
2075_1,0,1,0.2
6007_8,1,1,0.52
4032_4,0,1,0.62
10950_9,1,1,0.52
1579_1,0,1,0.18
2642_1,0,1,0.39
3987_1,0,1,0.29
7239_7,1,1,0.34
5680_10,1,1,0.72
2695_10,1,1,0.49
10752_1,0,1,0.31
6803_8,1,1,0.44
2666_10,1,1,0.51
357_10,1,1,0.8
5169_2,0,1,0.4
4080_3,0,1,0.55
3916_8,1,1,0.76
73_1,0,1,0.3
9540_8,1,1,0.42
3978_10,1,1,0.73
1001_4,0,1,0.48
1884_3,0,1,0.33
2430_3,0,1,0.61
1561_1,0,1,0.49
5540_10,1,1,0.45
135_7,1,1,0.7
1838_10,1,1,0.71
10640_8,1,1,0.71
6362_7,1,1,0.39
6996_8,1,1,0.51
8708_8,1,1,0.6
11616_4,0,1,0.41
12174_7,1,1,0.63
11695_9,1,1,0.52
805_9,1,1,0.8
8146_2,0,1,0.29
4177_4,0,1,0.62
7138_10,1,1,0.49
8597_9,1,1,0.49
10801_1,0,1,0.15
4039_2,0,1,0.61
10931_1,0,1,0.16
1346_1,0,1,0.37
4772_10,1,1,0.51
8927_8,1,1,0.64
8150_2,0,1,0.45
6354_1,0,1,0.42
2087_4,0,1,0.52
10207_2,0,1,0.5
3547_8,1,1,0.68
5286_1,0,1,0.33
6852_1,0,1,0.38
8405_9,1,1,0.81
11374_9,1,1,0.75
12211_2,0,1,0.36
472_10,1,1,0.64
6459_10,1,1,0.75
12159_7,1,1,0.46
10130_2,0,1,0.27
10471_2,0,1,0.18
10538_8,1,1,0.63
10119_2,0,1,0.38
7560_1,0,1,0.37
3397_4,0,1,0.45
9375_4,0,1,0.47
11518_8,1,1,0.55
944_10,1,1,0.78
10527_10,1,1,0.77
10047_10,1,1,0.49
2195_2,0,1,0.27
4979_3,0,1,0.19
3840_10,1,1,0.51
365_10,1,1,0.56
9778_2,0,1,0.4
4154_10,1,1,0.63
7798_10,1,1,0.51
976_8,1,1,0.47
2395_7,1,1,0.57
9600_8,1,1,0.65
1121_4,0,1,0.35
1837_2,0,1,0.21
10329_1,0,1,0.11
4119_8,1,1,0.76
5979_9,1,1,0.61
4614_4,0,1,0.51
1540_4,0,1,0.33
1943_4,0,1,0.53
6386_1,0,1,0.44
1581_1,0,1,0.16
1030_2,0,1,0.38
359_3,0,1,0.55
6211_8,1,1,0.57
9318_9,1,1,0.87
5728_4,0,1,0.19
1568_9,1,1,0.69
568_7,1,1,0.58
12386_1,0,1,0.38
12128_8,1,1,0.64
11041_7,1,1,0.69
7912_8,1,1,0.47
1455_1,0,1,0.37
7612_3,0,1,0.44
8372_1,0,1,0.48
4592_1,0,1,0.59
7174_1,0,1,0.28
12370_8,1,1,0.73
6563_7,1,1,0.54
12266_4,0,1,0.41
6958_1,0,1,0.17
4116_2,0,1,0.37
10387_7,1,1,0.6
1566_8,1,1,0.58
8086_2,0,1,0.36
6010_1,0,1,0.41
9848_7,1,1,0.69
6395_3,0,1,0.2
6266_2,0,1,0.22
12102_4,0,1,0.48
5161_1,0,1,0.45
11169_1,0,1,0.37
4650_2,0,1,0.25
11407_1,0,1,0.24
5901_7,1,1,0.72
5769_3,0,1,0.26
732_7,1,1,0.69
1513_7,1,1,0.59
9973_8,1,1,0.51
7063_3,0,1,0.38
5417_10,1,1,0.64
7401_1,0,1,0.43
7375_2,0,1,0.23
3109_4,0,1,0.63
5753_8,1,1,0.62
8458_1,0,1,0.28
10311_9,1,1,0.6
11505_7,1,1,0.72
1854_10,1,1,0.6
1271_3,0,1,0.39
2180_8,1,1,0.84
1750_10,1,1,0.42
10589_10,1,1,0.56
4573_1,0,1,0.26
2413_10,1,1,0.62
6572_3,0,1,0.45
2640_10,1,1,0.51
6869_8,1,1,0.63
10009_1,0,1,0.56
11996_1,0,1,0.34
7456_2,0,1,0.37
10097_1,0,1,0.33
4390_8,1,1,0.66
781_9,1,1,0.85
889_3,0,1,0.61
5190_4,0,1,0.63
3704_3,0,1,0.22
12409_1,0,1,0.31
426_7,1,1,0.68
4227_10,1,1,0.73
4148_7,1,1,0.52
8258_2,0,1,0.42
12076_4,0,1,0.29
8046_9,1,1,0.58
11720_2,0,1,0.33
8706_8,1,1,0.59
6371_9,1,1,0.43
9508_8,1,1,0.69
1885_1,0,1,0.33
148_9,1,1,0.56
5376_3,0,1,0.18
12383_2,0,1,0.54
7696_2,0,1,0.22
8713_10,1,1,0.6
1848_8,1,1,0.72
4750_7,1,1,0.43
420_4,0,1,0.51
10617_8,1,1,0.64
11615_9,1,1,0.71
2244_1,0,1,0.54
3208_4,0,1,0.37
8607_1,0,1,0.18
4086_7,1,1,0.32
9784_3,0,1,0.27
4045_10,1,1,0.37
3923_2,0,1,0.33
10634_1,0,1,0.58
11560_9,1,1,0.6
10842_4,0,1,0.49
11606_4,0,1,0.26
6553_4,0,1,0.43
11786_8,1,1,0.57
1739_4,0,1,0.39
7597_3,0,1,0.42
4201_1,0,1,0.38
11768_4,0,1,0.64
8462_3,0,1,0.34
9410_7,1,1,0.49
5311_1,0,1,0.24
7074_7,1,1,0.49
2028_3,0,1,0.57
1222_10,1,1,0.68
12279_9,1,1,0.58
5926_7,1,1,0.31
2514_3,0,1,0.47
10854_4,0,1,0.5
3200_1,0,1,0.41
11712_10,1,1,0.48
10756_2,0,1,0.45
3212_3,0,1,0.46
10472_7,1,1,0.37
12487_10,1,1,0.47
11419_1,0,1,0.49
3630_4,0,1,0.47
8940_9,1,1,0.76
11994_10,1,1,0.57
2179_8,1,1,0.7
3714_10,1,1,0.58
8519_1,0,1,0.15
8395_3,0,1,0.35
10897_1,0,1,0.3
3730_2,0,1,0.37
6075_10,1,1,0.56
11657_4,0,1,0.55
1558_10,1,1,0.91
8842_9,1,1,0.6
9729_9,1,1,0.55
1882_1,0,1,0.5
10923_1,0,1,0.5
1747_2,0,1,0.57
3220_10,1,1,0.58
96_1,0,1,0.31
3767_9,1,1,0.56
9094_1,0,1,0.25
3175_4,0,1,0.3
